catalog_num,class_num,component,course_id,end_time,id,instructor,meeting_days,room,seats,section,start_time,subject,term,title,topic
441-0,35454,SEM,2861,16:50,156221,Stephen C Nelson,Fr,Scott Hall 201 Ripton Room,15,20,14:00,POLI_SCI,2017 Spring,International Political Economy,
445-0,35524,SEM,15683,17:50,156222,Marina Elisabeth Philippina Henke,Mo,Scott Hall 201 Ripton Room,10,20,15:00,POLI_SCI,2017 Spring,International Security,
454-0,35529,SEM,18719,11:50,156223,Wendy R Pearlman,We,Scott Hall 212,18,20,9:00,POLI_SCI,2017 Spring,Social Movements and Mobilization,
464-0,35523,SEM,15112,17:50,156224,Mary Golden Dietz,We,Scott Hall 201 Ripton Room,15,20,15:00,POLI_SCI,2017 Spring,Contemporary Political Thought,
490-0,35458,SEM,2862,11:20,156227,Jeffrey A Winters,Mo,Scott Hall 201 Ripton Room,15,23,8:30,POLI_SCI,2017 Spring,Special Topics in Political Science,Elite Theory
490-0,35457,SEM,2862,17:50,156226,Mary Golden Dietz,Th,Scott Hall 201 Ripton Room,5,22,15:00,POLI_SCI,2017 Spring,Special Topics in Political Science,Advanced Feminist Theory
490-0,35455,SEM,2862,11:50,156225,James L Mahoney,Fr,Scott Hall 212,12,20,9:00,POLI_SCI,2017 Spring,Special Topics in Political Science,Methods on Comparative Analysis
490-0,35459,SEM,2862,13:50,156228,Makram Abbes,MoWe,Locy Hall 106,20,24,12:30,POLI_SCI,2017 Spring,Special Topics in Political Science,Plato & Aristotle in the Islamic Tradition
101-3,34806,LEC,3129,12:50,156229,Ana C Thome Williams,MoWeFr,University Library 5746,15,21,12:00,PORT,2017 Spring,Elementary Portuguese,
115-2,34878,LEC,18946,11:50,156230,Ana C Thome Williams,MoWeFr,Locy Hall 305,15,20,11:00,PORT,2017 Spring,Portuguese for Spanish Speakers,
121-3,37931,LEC,20602,10:50,156231,Raquel Amorese,MoWeFr,University Library 5746,15,1,10:00,PORT,2017 Spring,Intermediate Portuguese,
303-0,34876,SEM,16133,15:50,156232,Ana C Thome Williams,MoWeFr,University Library 5746,15,1,15:00,PORT,2017 Spring,Topics in Advanced Portuguese,
396-0,34879,SEM,20089,15:20,156233,Dierdra Joy Reber,TuTh,,20,1,14:00,PORT,2017 Spring,Topics in Lusophone Cultures,
530,30277,LEC,7017,10:15,156694,Peter Charles DiCola,ThFr,,65,1,8:50,PPTYTORT,2017 Spring,Property,
530,30278,LEC,7017,10:15,156695,Kimberly A Yuracko,ThFr,Rubloff Building 180,65,2,8:50,PPTYTORT,2017 Spring,Property,
610,30283,LEC,6943,14:25,156696,Michael R Barsa,MoTuWe,Strawn Hall - McCormick ,65,1,13:30,PPTYTORT,2017 Spring,Environmental Law,
620,30293,LEC,6950,14:55,156697,Kimberly A Yuracko,ThFr,Rubloff Building 175,65,1,13:30,PPTYTORT,2017 Spring,Family Law,
625,30290,LEC,6944,14:55,156698,Max M Schanzenbach,ThFr,Strawn Hall - McCormick ,65,1,13:30,PPTYTORT,2017 Spring,Estates and Trusts,
642,30318,SEM,17896,15:50,156699,Darren M Green,We,Sidley Hall - McCormick ,14,1,14:35,PPTYTORT,2017 Spring,Medical Innovation II,
650,30314,LEC,6968,15:30,156700,David Schwartz,MoTuWe,Wieboldt Hall 408,65,1,14:35,PPTYTORT,2017 Spring,Intellectual Property,
651,30282,LEC,7009,15:30,156701,Laura Gabriela Pedraza-Farina,MoTuWe,Cutting Hall - McCormick ,65,1,14:35,PPTYTORT,2017 Spring,Patent Law,
652,30274,LEC,6926,11:50,156702,Peter Charles DiCola,MoTuWe,Levy Mayer Hall 204 Booth Hall,65,1,10:55,PPTYTORT,2017 Spring,Copyright Law,
658,30319,SEM,6936,17:50,156703,Jeffrey T Gilbert,We,Levy Mayer Hall Wigmore Conference Room,12,1,16:00,PPTYTORT,2017 Spring,Disability Law Seminar,
660,30377,SEM,8617,15:20,156704,Michael R Barsa,Th,Smith Hall - McCormick ,25,1,13:30,PPTYTORT,2017 Spring,International Environmental Law,
673,30628,SEM,21244,17:50,156705,Bernard Steven Black,We,Levy Mayer Hall 212,25,1,16:00,PPTYTORT,2017 Spring,Health Policy,
686K,30632,LEC,18711,21:00,156706,David A Dana,Th,TBA ,33,1,18:00,PPTYTORT,2017 Spring,The Law of Real Estate Development and Finance,
688,30249,LEC,21733,10:45,156707,Candice Teri-Lowe Player,MoTuWe,Sidley Hall - McCormick ,65,1,9:50,PPTYTORT,2017 Spring,Health Law,
693,30387,SEM,19986,21:00,156708,Juliet Suzanne Sorensen,Tu,Rubloff Building 175,15,1,18:00,PPTYTORT,2017 Spring,Health and Human Rights,
695,30379,SEM,22288,17:50,156709,Pierre Larouche,Tu,Sidley Hall - McCormick ,25,1,16:00,PPTYTORT,2017 Spring,Innovation Law,
325-0,31448,LEC,21526,17:20,154105,Joseph J Holtgreive,TuTh,Technological Institute L170,16,20,16:00,PRDV,2017 Spring,"Emotional Intelligence 101 - Managing Yourself, Maximizing Your Potential",
395-0,31436,LEC,19738,17:50,154106,William Lewis Siegenfeld,MoWe,,16,1,16:30,PRDV,2017 Spring,Special Topics in Personal Development,Partnered Swing Dance
396-0,31437,LEC,20427,,154107,Heather Kathleen Klok,,TBA ,400,1,,PRDV,2017 Spring,Topics in Personal Development,PATH
397-0,31438,LEC,20428,21:00,154108,Joseph J Holtgreive,We,,18,20,18:00,PRDV,2017 Spring,Selected Topics in Personal Development,Engineering Improv I
397-0,31439,LEC,20428,21:00,154109,Joseph J Holtgreive,We,Technological Institute F280,18,21,18:00,PRDV,2017 Spring,Selected Topics in Personal Development,Engineering Improv II
201-DL,37972,LEC,21895,,153420,Erica Wilke Bova,,TBA ,25,13,,PRED_BUS,2017 Spring,Introduction to Business Analytics,
202-DL,37973,LEC,21026,,153421,Erica Wilke Bova,,TBA ,20,13,,PRED_BUS,2017 Spring,Modeling Methods,
203-DL,37974,LEC,22013,,153422,Erica Wilke Bova,,TBA ,20,12,,PRED_BUS,2017 Spring,Advanced Modeling Methods,
204-DL,37975,LEC,22014,,153423,Erica Wilke Bova,,TBA ,20,12,,PRED_BUS,2017 Spring,Analytics Communication & Management,
400-DL,38191,LEC,21078,21:30,156905,Philip Marc Goldfeder,Mo,TBA ,25,55,19:00,PREDICT,2017 Spring,Math for Modelers,
400-DL,38296,LEC,21078,21:30,156995,Carrie Toth Dugan,Mo,TBA ,25,56,19:00,PREDICT,2017 Spring,Math for Modelers,
400-DL,38293,LEC,21078,21:30,156996,Don P Graham,Tu,TBA ,25,57,19:00,PREDICT,2017 Spring,Math for Modelers,
400-DL,38295,LEC,21078,21:30,156998,Carrie Toth Dugan,We,TBA ,25,59,19:00,PREDICT,2017 Spring,Math for Modelers,
400-DL,38294,LEC,21078,21:30,156999,Don P Graham,We,TBA ,25,60,19:00,PREDICT,2017 Spring,Math for Modelers,
400-DL,38292,LEC,21078,21:30,157000,Philip Marc Goldfeder,We,TBA ,25,61,19:00,PREDICT,2017 Spring,Math for Modelers,
400-DL,38291,LEC,21078,21:30,156997,Philip Marc Goldfeder,Tu,TBA ,25,58,19:00,PREDICT,2017 Spring,Math for Modelers,
401-DL,38281,LEC,19697,21:30,157003,Irene Tsapara,Tu,TBA ,25,58,19:00,PREDICT,2017 Spring,Introduction to Statistical Analysis,
401-DL,38176,LEC,19697,21:30,156906,Roy Leon Sanford,Tu,TBA ,25,55,19:00,PREDICT,2017 Spring,Introduction to Statistical Analysis,
401-DL,38283,LEC,19697,21:30,157001,Irene Tsapara,Mo,TBA ,30,56,19:00,PREDICT,2017 Spring,Introduction to Statistical Analysis,
401-DL,38279,LEC,19697,21:30,157004,Roy Leon Sanford,Th,TBA ,25,59,19:00,PREDICT,2017 Spring,Introduction to Statistical Analysis,
401-DL,38282,LEC,19697,15:30,157002,Matthew Scott McCallum,Sa,TBA ,25,57,13:00,PREDICT,2017 Spring,Introduction to Statistical Analysis,
402-DL,38177,LEC,19698,21:30,156907,Candice Bradley,Mo,TBA ,25,55,19:00,PREDICT,2017 Spring,Introduction to Predictive Analytics,
402-DL,38300,LEC,19698,21:30,157008,Gordon S Swartz,We,TBA ,25,59,19:00,PREDICT,2017 Spring,Introduction to Predictive Analytics,
402-DL,38297,LEC,19698,21:30,157007,Candice Bradley,Tu,TBA ,25,58,19:00,PREDICT,2017 Spring,Introduction to Predictive Analytics,
402-DL,38298,LEC,19698,21:30,157006,John Joseph Kang Derwent,Tu,TBA ,25,57,19:00,PREDICT,2017 Spring,Introduction to Predictive Analytics,
402-DL,38299,LEC,19698,21:30,157005,Gordon S Swartz,Mo,TBA ,25,56,19:00,PREDICT,2017 Spring,Introduction to Predictive Analytics,
410-DL,38179,LEC,19703,21:30,156908,Chad R Bhatti,We,TBA ,25,55,19:00,PREDICT,2017 Spring,Regression and Multivariate Analysis,
410-DL,38264,LEC,19703,21:30,156967,William Thornton Mickelson,Mo,TBA ,25,56,19:00,PREDICT,2017 Spring,Regression and Multivariate Analysis,
410-DL,38268,LEC,19703,21:30,156971,Syamala Srinivasan,Tu,TBA ,25,60,19:00,PREDICT,2017 Spring,Regression and Multivariate Analysis,
410-DL,38267,LEC,19703,21:30,156970,William Thornton Mickelson,We,TBA ,25,59,19:00,PREDICT,2017 Spring,Regression and Multivariate Analysis,
410-DL,38266,LEC,19703,11:30,156969,Chad R Bhatti,Sa,TBA ,25,58,9:00,PREDICT,2017 Spring,Regression and Multivariate Analysis,
410-DL,38265,LEC,19703,21:30,156968,Syamala Srinivasan,Th,TBA ,25,57,19:00,PREDICT,2017 Spring,Regression and Multivariate Analysis,
411-DL,38261,LEC,19704,21:30,156974,Melvin L Ott,Tu,TBA ,25,58,19:00,PREDICT,2017 Spring,Generalized Linear Models,
411-DL,38180,LEC,19704,21:30,156909,Donald K Wedding,Mo,TBA ,25,55,19:00,PREDICT,2017 Spring,Generalized Linear Models,
411-DL,38260,LEC,19704,21:30,156973,Joseph Hubert Wilck lV,Tu,TBA ,25,57,19:00,PREDICT,2017 Spring,Generalized Linear Models,
411-DL,38263,LEC,19704,21:30,156976,Donald K Wedding,Th,TBA ,25,60,19:00,PREDICT,2017 Spring,Generalized Linear Models,
411-DL,38262,LEC,19704,21:30,156975,Joseph Hubert Wilck lV,We,TBA ,25,59,19:00,PREDICT,2017 Spring,Generalized Linear Models,
411-DL,38259,LEC,19704,21:30,156972,Melvin L Ott,Mo,TBA ,25,56,19:00,PREDICT,2017 Spring,Generalized Linear Models,
413-DL,38202,LEC,21437,21:30,156913,Jamie D Riggs,Mo,TBA ,25,58,19:00,PREDICT,2017 Spring,Time Series Analytics and Forecasting,
413-DL,38199,LEC,21437,21:30,156910,Ginger Michelle Holt,Mo,TBA ,25,55,19:00,PREDICT,2017 Spring,Time Series Analytics and Forecasting,
413-DL,38200,LEC,21437,21:30,156911,Jamie D Riggs,We,TBA ,25,56,19:00,PREDICT,2017 Spring,Time Series Analytics and Forecasting,
413-DL,38201,LEC,21437,21:30,156912,Lawrence Van Fulton,Tu,TBA ,25,57,19:00,PREDICT,2017 Spring,Time Series Analytics and Forecasting,
413-DL,38203,LEC,21437,21:30,156914,Lawrence Van Fulton,Th,TBA ,25,59,19:00,PREDICT,2017 Spring,Time Series Analytics and Forecasting,
413-DL,38204,LEC,21437,21:30,156915,Ginger Michelle Holt,We,TBA ,25,60,19:00,PREDICT,2017 Spring,Time Series Analytics and Forecasting,
420-DL,38301,LEC,21516,21:30,157012,Lynd Dalton Bacon,Tu,TBA ,25,59,19:00,PREDICT,2017 Spring,Database Systems and Data Preparation,
420-DL,38205,LEC,21516,21:30,156916,Edward Arroyo,Mo,TBA ,25,55,19:00,PREDICT,2017 Spring,Database Systems and Data Preparation,
420-DL,38305,LEC,21516,21:30,157013,Atef J Bader,Tu,TBA ,25,60,19:00,PREDICT,2017 Spring,Database Systems and Data Preparation,
420-DL,38303,LEC,21516,21:30,157011,Edward Arroyo,We,TBA ,25,58,19:00,PREDICT,2017 Spring,Database Systems and Data Preparation,
420-DL,38302,LEC,21516,21:30,157010,Lynd Dalton Bacon,Th,TBA ,25,57,19:00,PREDICT,2017 Spring,Database Systems and Data Preparation,
420-DL,38304,LEC,21516,21:30,157009,Atef J Bader,We,TBA ,25,56,19:00,PREDICT,2017 Spring,Database Systems and Data Preparation,
422-DL,38206,LEC,21517,21:30,156917,Nathaniel Drew Bastian,We,TBA ,25,55,19:00,PREDICT,2017 Spring,Practical Machine Learning,
422-DL,38254,LEC,21517,21:30,156977,Anil D Chaturvedi,Mo,TBA ,25,56,19:00,PREDICT,2017 Spring,Practical Machine Learning,
422-DL,38255,LEC,21517,21:30,156978,Jennifer Lee Wightman,Mo,TBA ,25,57,19:00,PREDICT,2017 Spring,Practical Machine Learning,
422-DL,38256,LEC,21517,21:30,156979,Anil D Chaturvedi,Tu,TBA ,25,58,19:00,PREDICT,2017 Spring,Practical Machine Learning,
422-DL,38257,LEC,21517,21:30,156980,Nathaniel Drew Bastian,Th,TBA ,25,59,19:00,PREDICT,2017 Spring,Practical Machine Learning,
422-DL,38258,LEC,21517,21:30,156981,Jennifer Lee Wightman,We,TBA ,25,60,19:00,PREDICT,2017 Spring,Practical Machine Learning,
450-DL,38181,LEC,19706,21:30,156918,Syamala Srinivasan,We,TBA ,25,55,19:00,PREDICT,2017 Spring,Marketing Analytics,
451-DL,38182,LEC,19707,14:00,156919,Chad R Bhatti,Sa,TBA ,25,55,11:30,PREDICT,2017 Spring,Risk Analytics,
452-DL,38183,LEC,19708,21:30,156920,Thomas William Miller,Mo,TBA ,25,55,19:00,PREDICT,2017 Spring,Web and Network Data Science,
453-DL,38184,LEC,19709,21:30,156921,Alianna JeanAnn Maren,Tu,TBA ,25,55,19:00,PREDICT,2017 Spring,Text Analytics,
454-DL,38218,LEC,21579,21:30,156922,Jennifer Lee Wightman,Th,TBA ,25,55,19:00,PREDICT,2017 Spring,Advanced Modeling Techniques,
455-DL,38214,LEC,21574,21:30,156924,Thomas William Miller,We,TBA ,25,56,19:00,PREDICT,2017 Spring,Data Visualization,
455-DL,38213,LEC,21574,21:30,156923,Thomas William Miller,Tu,TBA ,25,55,19:00,PREDICT,2017 Spring,Data Visualization,
457-DL,38220,LEC,21625,21:30,156925,Thomas Shane Robinson,Tu,TBA ,25,55,19:00,PREDICT,2017 Spring,Sports Management Analytics,
470-DL,38227,LEC,22269,21:30,156926,Kimberly Chulis,Mo,TBA ,25,55,19:00,PREDICT,2017 Spring,Analytics Entrepreneurship,
472-DL,38228,LEC,22270,21:30,156927,Nethra Sambamoorthi,Tu,TBA ,25,55,19:00,PREDICT,2017 Spring,Analytics Consulting,
475-DL,38307,LEC,19702,21:30,157015,Qung Wing Go,Tu,TBA ,25,57,19:00,PREDICT,2017 Spring,Project Management,
475-DL,38308,LEC,19702,21:30,157014,Daniel C Baumgartner,Th,TBA ,25,56,19:00,PREDICT,2017 Spring,Project Management,
475-DL,38178,LEC,19702,21:30,156928,Daniel Walter Roth,Mo,TBA ,25,55,19:00,PREDICT,2017 Spring,Project Management,
480-DL,38217,LEC,21577,21:30,156931,Kimberly Chulis,We,TBA ,25,57,19:00,PREDICT,2017 Spring,Business Leadership,
480-DL,38215,LEC,21577,21:30,156929,Kimberly Chulis,Tu,TBA ,25,55,19:00,PREDICT,2017 Spring,Business Leadership,
480-DL,38216,LEC,21577,21:30,156930,Mark Clare,We,TBA ,25,56,19:00,PREDICT,2017 Spring,Business Leadership,
490-DL,38188,LEC,20734,21:30,156932,Alianna JeanAnn Maren,We,TBA ,25,55,19:00,PREDICT,2017 Spring,Special Topics in Predictive Analytics,
491-DL,38229,LEC,22272,21:30,156933,Syamala Srinivasan,Tu,TBA ,25,55,19:00,PREDICT,2017 Spring,Special Topics in Predictive Analytics,
498-DL,38252,LEC,19710,21:30,156982,Marianne Seiler,We,TBA ,25,56,19:00,PREDICT,2017 Spring,Capstone,
498-DL,38253,LEC,19710,21:30,156983,Nethra Sambamoorthi,Th,TBA ,25,57,19:00,PREDICT,2017 Spring,Capstone,
498-DL,38251,LEC,19710,21:30,156984,Marianne Seiler,Th,TBA ,25,58,19:00,PREDICT,2017 Spring,Capstone,
498-DL,38185,LEC,19710,21:30,156934,Nethra Sambamoorthi,Mo,TBA ,25,55,19:00,PREDICT,2017 Spring,Capstone,
396-B,38130,SEM,22028,13:55,156935,Katherine E Schultz,Sa,Technological Institute L168,30,60,13:05,PRO_HLTH,2017 Spring,Professional Health Careers Proseminar II,
402-0,34070,LEC,21406,18:00,154110,Raymond John Krizek,Mo,Technological Institute L170,16,20,16:10,PROJ_MGT,2017 Spring,Negotiations,
414-0,34067,LEC,21042,21:20,154111,,We,Technological Institute M128,30,20,18:30,PROJ_MGT,2017 Spring,Project Feasibility Analysis and Valuation,
415-0,34068,LEC,21043,21:20,154112,Juliane Kelly,Th,Technological Institute M128,35,20,18:30,PROJ_MGT,2017 Spring,Asset Management and Strategic Planning,
429-0,34060,LEC,16399,18:00,154113,David Michael Crowell,Th,Technological Institute LR4,40,20,16:10,PROJ_MGT,2017 Spring,Program Management,
431-0,34061,LEC,17559,20:30,154114,Richard Tilghman,Tu,Technological Institute LR4,40,20,18:30,PROJ_MGT,2017 Spring,Construction Business Strategy,
448-0,34071,LEC,21408,18:00,154115,,We,Technological Institute M128,20,20,15:00,PROJ_MGT,2017 Spring,Metrics of Sustainability,
449-0,34072,LEC,21409,21:20,154116,Raymond John Krizek,We,Technological Institute L168,20,20,18:30,PROJ_MGT,2017 Spring,Economics of Sustainability,
455-0,34062,LEC,18534,18:00,154117,,Tu,Technological Institute LR4,40,20,16:10,PROJ_MGT,2017 Spring,Computer-Integrated Project Delivery,
467-0,34063,LEC,19969,,154118,Patrick Joseph McGowan,,TBA ,30,1,,PROJ_MGT,2017 Spring,Human Resource Management,
473-0,34064,LEC,19972,,154119,Karl P Keller,,TBA ,30,1,,PROJ_MGT,2017 Spring,Communication and Negotiation,
483-0,34065,LEC,20955,21:20,154120,Graziella Gallucci,Mo,Technological Institute M177,20,20,18:30,PROJ_MGT,2017 Spring,Transportation Economics and Finance,
485-0,34066,LEC,20956,21:20,154121,,We,Technological Institute LG72,20,20,18:30,PROJ_MGT,2017 Spring,Intelligent Transportation Systems,
487-0,34069,LEC,21044,21:20,154122,,Th,Technological Institute A110,25,20,18:30,PROJ_MGT,2017 Spring,Management of Operations in Transportation,
588-0,34059,LEC,5453,,154123,Raymond John Krizek,,TBA ,10,20,,PROJ_MGT,2017 Spring,Resident Masters Study,
211-0,37956,LEC,20485,16:00,153424,Lisa-Ann L Barnes,TuWe,Wieboldt Hall 711,25,43,9:00,PROJ_PMI,2017 Spring,Soft Skills for the Project Manager,
315-0,37957,LEC,20923,21:00,153425,Erica Wilke Bova,MoTuWeTh,Wieboldt Hall 711,25,42,18:00,PROJ_PMI,2017 Spring,Risk Management,
360-0,37958,LEC,21499,16:30,153426,Erica Wilke Bova,FrSa,,25,46,8:30,PROJ_PMI,2017 Spring,Agile Estimating & Planning,
401-0,37965,LEC,20382,16:30,153428,Erica Wilke Bova,Sa,,25,47,8:30,PROJ_PMI,2017 Spring,Essentials of Project Management,
401-0,37964,LEC,20382,16:00,153427,Lisa-Ann L Barnes,TuWeTh,,25,43,9:00,PROJ_PMI,2017 Spring,Essentials of Project Management,
402-0,37967,LEC,20383,16:30,153430,Erica Wilke Bova,Sa,Wieboldt Hall 711,25,48,9:00,PROJ_PMI,2017 Spring,Applied Project Management,
402-0,37966,LEC,20383,20:45,153429,Erica Wilke Bova,Mo,Wieboldt Hall 517,25,42,17:30,PROJ_PMI,2017 Spring,Applied Project Management,
402-DL,37968,LEC,22015,,153431,Daniel C Baumgartner,,TBA ,25,50,,PROJ_PMI,2017 Spring,Applied Project Management,
403-0,37969,LEC,21327,16:30,153432,Erica Wilke Bova,MoTuWeTh,,25,42,8:30,PROJ_PMI,2017 Spring,Agile for Practitioners,
510-2,37243,LEC,19292,,154124,Wei Chen,,TBA ,30,20,,PSED,2017 Spring,Predictive Science & Engineering Design Cluster Seminar,
101-6,35661,LEC,2873,17:50,156234,Sara Cantonia Broaders,We,Swift Hall 231,15,20,15:00,PSYCH,2017 Spring,First-Year Seminar,"Psychology and ""Weird"" Beliefs"
110-0,35662,LEC,2874,12:20,156235,Eli J Finkel,TuTh,Technological Institute AUD,350,20,11:00,PSYCH,2017 Spring,Introduction to Psychology,
201-0,35663,LEC,2875,9:50,156236,Benjamin J Gorvine,MoWeFr,Annenberg Hall G15,110,20,9:00,PSYCH,2017 Spring,Statistical Methods in Psychology,
204-0,35664,LEC,2876,15:20,156237,Galen V Bodenhausen,MoWe,Annenberg Hall G15,110,20,14:00,PSYCH,2017 Spring,Social Psychology,
205-0,35665,LEC,2877,12:20,156238,Christopher Ryan Schmader,Mo,Annenberg Hall 101,25,20,11:00,PSYCH,2017 Spring,Research Methods in Psychology,
205-0,35667,LEC,2877,15:50,156240,Gregory Evan Miller,Mo,Lunt Hall 105,50,22,15:00,PSYCH,2017 Spring,Research Methods in Psychology,
205-0,35666,LEC,2877,15:20,156239,Ginger L. Pennington,TuTh,Technological Institute M166,25,21,14:00,PSYCH,2017 Spring,Research Methods in Psychology,
212-0,35670,LEC,2878,15:20,156241,Robin Nusslock,MoWe,Annenberg Hall G21,110,20,14:00,PSYCH,2017 Spring,Introduction to Neuroscience,
215-CN,38074,LEC,6569,21:15,156936,David Michael Condon,Tu,TBA ,30,14,18:15,PSYCH,2017 Spring,Psychology of Personality,
218-0,35671,LEC,2880,13:50,156242,Susan J Hespos,TuTh,Annenberg Hall G21,75,20,12:30,PSYCH,2017 Spring,Developmental Psychology,
228-0,35675,LEC,2881,10:50,156243,William S Horton,TuTh,Annenberg Hall G15,110,20,9:30,PSYCH,2017 Spring,Cognitive Psychology,
303-0,35676,LEC,2884,12:20,156244,Sara Cantonia Broaders,TuTh,Swift Hall 107,110,20,11:00,PSYCH,2017 Spring,Psychopathology,
306-0,35677,LEC,2885,20:50,156245,Jeffrey Harrison Sieracki,We,TBA ,60,20,18:00,PSYCH,2017 Spring,Introduction to Clinical Psychology,
306-CN,38096,LEC,17405,21:15,156937,Benjamin J Gorvine,Mo,University Hall 101,30,62,18:15,PSYCH,2017 Spring,Introduction to Clinical Psychology,
314-0,35678,LEC,2891,13:50,156246,Marcia F Grabowecky,TuTh,Annenberg Hall G15,100,20,12:30,PSYCH,2017 Spring,Special Topics in Psychology,Buddhist Psychology
314-0,35679,LEC,2891,16:50,156247,Sara Cantonia Broaders,Tu,Swift Hall 210,25,21,14:00,PSYCH,2017 Spring,Special Topics in Psychology,Psychology and Weird Beliefs
314-CN,38075,LEC,6583,21:15,156938,James W Anderson,Mo,TBA ,25,12,18:15,PSYCH,2017 Spring,Topics in Psychology,Psychology of Film
321-0,35680,LEC,2893,17:50,156248,Joel P Rosenfeld,Tu,Swift Hall 231,16,20,15:00,PSYCH,2017 Spring,Neuroscience & Behavior Laboratory,
335-0,35753,LEC,2899,10:50,156249,Harry David Smith,MoWe,Annenberg Hall G30,25,20,9:30,PSYCH,2017 Spring,Decision Making,
336-0,35750,LEC,19124,16:50,156250,Satoru Suzuki,TuTh,University Hall 102,50,20,15:30,PSYCH,2017 Spring,Consciousness,
339-CN,38076,LEC,6606,16:00,156939,Shanta N Kanukollu,Sa,TBA ,30,17,9:00,PSYCH,2017 Spring,Pyschology of Gender,
340-0,35738,LEC,11088,16:50,156251,Sara Cantonia Broaders,Th,Swift Hall 210,25,20,14:00,PSYCH,2017 Spring,Psychology and Law,
357-0,35743,LEC,15876,12:20,156252,Galen V Bodenhausen,MoWe,Annenberg Hall G30,24,20,11:00,PSYCH,2017 Spring,"Advanced Seminar in Personality, Clinical, or Social Psychology",Scien controversies in psych
358-0,35742,LEC,15874,16:50,156253,William S Horton,We,Swift Hall 210,25,20,14:00,PSYCH,2017 Spring,Advanced Seminar in Cognition or Neuroscience,Mind and Communication
365-0,35744,LEC,17336,15:20,156254,Sazzad Mahmud Nasir,TuTh,Frances Searle 1441,25,20,14:00,PSYCH,2017 Spring,Brain and Cognition,
368-CN,38285,LEC,22446,21:15,157016,Eric William Gobel,We,TBA ,30,15,18:15,PSYCH,2017 Spring,Human Memory,
