"","country","year","demo_score"
"10990","Netherlands","2004",10
"10991","Netherlands","2005",10
"10992","Netherlands","2006",10
"10993","Netherlands","2007",10
"10994","Netherlands","2008",10
"10995","Netherlands","2009",10
"10996","Netherlands","2010",10
"10997","Netherlands","2011",10
"10998","New Zealand","1857",10
"10999","New Zealand","1858",10
"11000","New Zealand","1859",10
"11001","New Zealand","1860",10
"11002","New Zealand","1861",10
"11003","New Zealand","1862",10
"11004","New Zealand","1863",10
"11005","New Zealand","1864",10
"11006","New Zealand","1865",10
"11007","New Zealand","1866",10
"11008","New Zealand","1867",10
"11009","New Zealand","1868",10
"11010","New Zealand","1869",10
"11011","New Zealand","1870",10
"11012","New Zealand","1871",10
"11013","New Zealand","1872",10
"11014","New Zealand","1873",10
"11015","New Zealand","1874",10
"11016","New Zealand","1875",10
"11017","New Zealand","1876",4
"11018","New Zealand","1877",9
"11019","New Zealand","1878",9
"11020","New Zealand","1879",9
"11021","New Zealand","1880",9
"11022","New Zealand","1881",9
"11023","New Zealand","1882",9
"11024","New Zealand","1883",9
"11025","New Zealand","1884",9
"11026","New Zealand","1885",9
"11027","New Zealand","1886",9
"11028","New Zealand","1887",9
"11029","New Zealand","1888",9
"11030","New Zealand","1889",9
"11031","New Zealand","1890",9
"11032","New Zealand","1891",9
"11033","New Zealand","1892",9
"11034","New Zealand","1893",10
"11035","New Zealand","1894",10
"11036","New Zealand","1895",10
"11037","New Zealand","1896",10
"11038","New Zealand","1897",10
"11039","New Zealand","1898",10
"11040","New Zealand","1899",10
"11041","New Zealand","1900",10
"11042","New Zealand","1901",10
"11043","New Zealand","1902",10
"11044","New Zealand","1903",10
"11045","New Zealand","1904",10
"11046","New Zealand","1905",10
"11047","New Zealand","1906",10
"11048","New Zealand","1907",10
"11049","New Zealand","1908",10
"11050","New Zealand","1909",10
"11051","New Zealand","1910",10
"11052","New Zealand","1911",10
"11053","New Zealand","1912",10
"11054","New Zealand","1913",10
"11055","New Zealand","1914",10
"11056","New Zealand","1915",10
"11057","New Zealand","1916",10
"11058","New Zealand","1917",10
"11059","New Zealand","1918",10
"11060","New Zealand","1919",10
"11061","New Zealand","1920",10
"11062","New Zealand","1921",10
"11063","New Zealand","1922",10
"11064","New Zealand","1923",10
"11065","New Zealand","1924",10
"11066","New Zealand","1925",10
"11067","New Zealand","1926",10
"11068","New Zealand","1927",10
"11069","New Zealand","1928",10
"11070","New Zealand","1929",10
"11071","New Zealand","1930",10
"11072","New Zealand","1931",10
"11073","New Zealand","1932",10
"11074","New Zealand","1933",10
"11075","New Zealand","1934",10
"11076","New Zealand","1935",10
"11077","New Zealand","1936",10
"11078","New Zealand","1937",10
"11079","New Zealand","1938",10
"11080","New Zealand","1939",10
"11081","New Zealand","1940",10
"11082","New Zealand","1941",10
"11083","New Zealand","1942",10
"11084","New Zealand","1943",10
"11085","New Zealand","1944",10
"11086","New Zealand","1945",10
"11087","New Zealand","1946",10
"11088","New Zealand","1947",10
"11089","New Zealand","1948",10
"11090","New Zealand","1949",10
"11091","New Zealand","1950",10
"11092","New Zealand","1951",10
"11093","New Zealand","1952",10
"11094","New Zealand","1953",10
"11095","New Zealand","1954",10
"11096","New Zealand","1955",10
"11097","New Zealand","1956",10
"11098","New Zealand","1957",10
"11099","New Zealand","1958",10
"11100","New Zealand","1959",10
"11101","New Zealand","1960",10
"11102","New Zealand","1961",10
"11103","New Zealand","1962",10
"11104","New Zealand","1963",10
"11105","New Zealand","1964",10
"11106","New Zealand","1965",10
"11107","New Zealand","1966",10
"11108","New Zealand","1967",10
"11109","New Zealand","1968",10
"11110","New Zealand","1969",10
"11111","New Zealand","1970",10
"11112","New Zealand","1971",10
"11113","New Zealand","1972",10
"11114","New Zealand","1973",10
"11115","New Zealand","1974",10
"11116","New Zealand","1975",10
"11117","New Zealand","1976",10
"11118","New Zealand","1977",10
"11119","New Zealand","1978",10
"11120","New Zealand","1979",10
"11121","New Zealand","1980",10
"11122","New Zealand","1981",10
"11123","New Zealand","1982",10
"11124","New Zealand","1983",10
"11125","New Zealand","1984",10
"11126","New Zealand","1985",10
"11127","New Zealand","1986",10
"11128","New Zealand","1987",10
"11129","New Zealand","1988",10
"11130","New Zealand","1989",10
"11131","New Zealand","1990",10
"11132","New Zealand","1991",10
"11133","New Zealand","1992",10
"11134","New Zealand","1993",10
"11135","New Zealand","1994",10
"11136","New Zealand","1995",10
"11137","New Zealand","1996",10
"11138","New Zealand","1997",10
"11139","New Zealand","1998",10
"11140","New Zealand","1999",10
"11141","New Zealand","2000",10
"11142","New Zealand","2001",10
"11143","New Zealand","2002",10
"11144","New Zealand","2003",10
"11145","New Zealand","2004",10
"11146","New Zealand","2005",10
"11147","New Zealand","2006",10
"11148","New Zealand","2007",10
"11149","New Zealand","2008",10
"11150","New Zealand","2009",10
"11151","New Zealand","2010",10
"11152","New Zealand","2011",10
"11153","Nicaragua","1838",-5
"11154","Nicaragua","1839",-5
"11155","Nicaragua","1840",-5
"11156","Nicaragua","1841",-5
"11157","Nicaragua","1842",-5
"11158","Nicaragua","1843",-5
"11159","Nicaragua","1844",-5
"11160","Nicaragua","1845",-5
"11161","Nicaragua","1846",-5
"11162","Nicaragua","1847",-5
"11163","Nicaragua","1848",-5
"11164","Nicaragua","1849",-5
"11165","Nicaragua","1850",-5
"11166","Nicaragua","1851",-5
"11167","Nicaragua","1852",-5
"11168","Nicaragua","1853",-5
"11169","Nicaragua","1854",-5
"11170","Nicaragua","1855",-5
"11171","Nicaragua","1856",-5
"11172","Nicaragua","1857",-5
"11173","Nicaragua","1858",-5
"11174","Nicaragua","1859",-5
"11175","Nicaragua","1860",-5
"11176","Nicaragua","1861",-5
"11177","Nicaragua","1862",-5
"11178","Nicaragua","1863",-5
"11179","Nicaragua","1864",-5
"11180","Nicaragua","1865",-5
"11181","Nicaragua","1866",-5
"11182","Nicaragua","1867",-5
"11183","Nicaragua","1868",-5
"11184","Nicaragua","1869",-5
"11185","Nicaragua","1870",-5
"11186","Nicaragua","1871",-5
"11187","Nicaragua","1872",-5
"11188","Nicaragua","1873",-5
"11189","Nicaragua","1874",-5
"11190","Nicaragua","1875",-5
"11191","Nicaragua","1876",-5
"11192","Nicaragua","1877",-5
"11193","Nicaragua","1878",-5
"11194","Nicaragua","1879",-5
"11195","Nicaragua","1880",-5
"11196","Nicaragua","1881",-5
"11197","Nicaragua","1882",-5
"11198","Nicaragua","1883",-5
"11199","Nicaragua","1884",-5
"11200","Nicaragua","1885",-5
"11201","Nicaragua","1886",-5
"11202","Nicaragua","1887",-5
"11203","Nicaragua","1888",-5
"11204","Nicaragua","1889",-5
"11205","Nicaragua","1890",-5
"11206","Nicaragua","1891",-5
"11207","Nicaragua","1892",-5
"11208","Nicaragua","1893",-5
"11209","Nicaragua","1894",-5
"11210","Nicaragua","1895",-5
"11211","Nicaragua","1896",-5
"11212","Nicaragua","1897",-5
"11213","Nicaragua","1898",-5
"11214","Nicaragua","1899",-5
"11215","Nicaragua","1900",-5
"11216","Nicaragua","1901",-5
"11217","Nicaragua","1902",-5
"11218","Nicaragua","1903",-5
"11219","Nicaragua","1904",-5
"11220","Nicaragua","1905",-5
"11221","Nicaragua","1906",-5
"11222","Nicaragua","1907",-5
"11223","Nicaragua","1908",-5
"11224","Nicaragua","1909",-3
"11225","Nicaragua","1910",-3
"11226","Nicaragua","1911",-3
"11227","Nicaragua","1912",-3
"11228","Nicaragua","1913",-3
"11229","Nicaragua","1914",-3
"11230","Nicaragua","1915",-3
"11231","Nicaragua","1916",-3
"11232","Nicaragua","1917",-3
"11233","Nicaragua","1918",-3
"11234","Nicaragua","1919",-3
"11235","Nicaragua","1920",-3
"11236","Nicaragua","1921",-3
"11237","Nicaragua","1922",-3
"11238","Nicaragua","1923",-3
"11239","Nicaragua","1924",-3
"11240","Nicaragua","1925",-3
"11241","Nicaragua","1926",-3
"11242","Nicaragua","1927",-3
"11243","Nicaragua","1928",-3
"11244","Nicaragua","1929",-3
"11245","Nicaragua","1930",-3
"11246","Nicaragua","1931",-3
"11247","Nicaragua","1932",-3
"11248","Nicaragua","1933",-3
"11249","Nicaragua","1934",-3
"11250","Nicaragua","1935",-3
"11251","Nicaragua","1936",-8
"11252","Nicaragua","1937",-8
"11253","Nicaragua","1938",-8
"11254","Nicaragua","1939",-8
"11255","Nicaragua","1940",-8
"11256","Nicaragua","1941",-8
"11257","Nicaragua","1942",-8
"11258","Nicaragua","1943",-8
"11259","Nicaragua","1944",-8
"11260","Nicaragua","1945",-8
"11261","Nicaragua","1946",-8
"11262","Nicaragua","1947",-8
"11263","Nicaragua","1948",-8
"11264","Nicaragua","1949",-8
"11265","Nicaragua","1950",-8
"11266","Nicaragua","1951",-8
"11267","Nicaragua","1952",-8
"11268","Nicaragua","1953",-8
"11269","Nicaragua","1954",-8
"11270","Nicaragua","1955",-8
"11271","Nicaragua","1956",-8
"11272","Nicaragua","1957",-8
"11273","Nicaragua","1958",-8
"11274","Nicaragua","1959",-8
"11275","Nicaragua","1960",-8
"11276","Nicaragua","1961",-8
"11277","Nicaragua","1962",-8
"11278","Nicaragua","1963",-8
"11279","Nicaragua","1964",-8
"11280","Nicaragua","1965",-8
"11281","Nicaragua","1966",-8
"11282","Nicaragua","1967",-8
"11283","Nicaragua","1968",-8
"11284","Nicaragua","1969",-8
"11285","Nicaragua","1970",-8
"11286","Nicaragua","1971",-8
"11287","Nicaragua","1972",-8
"11288","Nicaragua","1973",-8
"11289","Nicaragua","1974",-8
"11290","Nicaragua","1975",-8
"11291","Nicaragua","1976",-8
"11292","Nicaragua","1977",-8
"11293","Nicaragua","1978",-8
"11294","Nicaragua","1979",0
"11295","Nicaragua","1980",0
"11296","Nicaragua","1981",-5
"11297","Nicaragua","1982",-5
"11298","Nicaragua","1983",-5
"11299","Nicaragua","1984",-1
"11300","Nicaragua","1985",-1
"11301","Nicaragua","1986",-1
"11302","Nicaragua","1987",-1
"11303","Nicaragua","1988",-1
"11304","Nicaragua","1989",-1
"11305","Nicaragua","1990",6
"11306","Nicaragua","1991",6
"11307","Nicaragua","1992",6
"11308","Nicaragua","1993",6
"11309","Nicaragua","1994",6
"11310","Nicaragua","1995",8
"11311","Nicaragua","1996",8
"11312","Nicaragua","1997",8
"11313","Nicaragua","1998",8
"11314","Nicaragua","1999",8
"11315","Nicaragua","2000",8
"11316","Nicaragua","2001",8
"11317","Nicaragua","2002",8
"11318","Nicaragua","2003",8
"11319","Nicaragua","2004",8
"11320","Nicaragua","2005",8
"11321","Nicaragua","2006",8
"11322","Nicaragua","2007",9
"11323","Nicaragua","2008",9
"11324","Nicaragua","2009",9
"11325","Nicaragua","2010",9
"11326","Nicaragua","2011",9
"11327","Niger","1960",-7
"11328","Niger","1961",-7
"11329","Niger","1962",-7
"11330","Niger","1963",-7
"11331","Niger","1964",-7
"11332","Niger","1965",-7
"11333","Niger","1966",-7
"11334","Niger","1967",-7
"11335","Niger","1968",-7
"11336","Niger","1969",-7
"11337","Niger","1970",-7
"11338","Niger","1971",-7
"11339","Niger","1972",-7
"11340","Niger","1973",-7
"11341","Niger","1974",-7
"11342","Niger","1975",-7
"11343","Niger","1976",-7
"11344","Niger","1977",-7
"11345","Niger","1978",-7
"11346","Niger","1979",-7
"11347","Niger","1980",-7
"11348","Niger","1981",-7
"11349","Niger","1982",-7
"11350","Niger","1983",-7
"11351","Niger","1984",-7
"11352","Niger","1985",-7
"11353","Niger","1986",-7
"11354","Niger","1987",-7
"11355","Niger","1988",-7
"11356","Niger","1989",-7
"11357","Niger","1990",-7
"11358","Niger","1991",1
"11359","Niger","1992",8
"11360","Niger","1993",8
"11361","Niger","1994",8
"11362","Niger","1995",8
"11363","Niger","1996",-6
"11364","Niger","1997",-6
"11365","Niger","1998",-6
"11366","Niger","1999",5
"11367","Niger","2000",5
"11368","Niger","2001",5
"11369","Niger","2002",5
"11370","Niger","2003",5
"11371","Niger","2004",6
"11372","Niger","2005",6
"11373","Niger","2006",6
"11374","Niger","2007",6
"11375","Niger","2008",6
"11376","Niger","2009",-3
"11377","Niger","2010",3
"11378","Niger","2011",6
"11379","Nigeria","1960",8
"11380","Nigeria","1961",8
"11381","Nigeria","1962",8
"11382","Nigeria","1963",8
"11383","Nigeria","1964",7
"11384","Nigeria","1965",7
"11385","Nigeria","1966",-7
"11386","Nigeria","1967",-7
"11387","Nigeria","1968",-7
"11388","Nigeria","1969",-7
"11389","Nigeria","1970",-7
"11390","Nigeria","1971",-7
"11391","Nigeria","1972",-7
"11392","Nigeria","1973",-7
"11393","Nigeria","1974",-7
"11394","Nigeria","1975",-7
"11395","Nigeria","1976",-7
"11396","Nigeria","1977",-7
"11397","Nigeria","1978",0
"11398","Nigeria","1979",7
"11399","Nigeria","1980",7
"11400","Nigeria","1981",7
"11401","Nigeria","1982",7
"11402","Nigeria","1983",7
"11403","Nigeria","1984",-7
"11404","Nigeria","1985",-7
"11405","Nigeria","1986",-7
"11406","Nigeria","1987",-7
"11407","Nigeria","1988",-7
"11408","Nigeria","1989",-5
"11409","Nigeria","1990",-5
"11410","Nigeria","1991",-5
"11411","Nigeria","1992",-5
"11412","Nigeria","1993",-7
"11413","Nigeria","1994",-7
"11414","Nigeria","1995",-6
"11415","Nigeria","1996",-6
"11416","Nigeria","1997",-6
"11417","Nigeria","1998",-1
"11418","Nigeria","1999",4
"11419","Nigeria","2000",4
"11420","Nigeria","2001",4
"11421","Nigeria","2002",4
"11422","Nigeria","2003",4
"11423","Nigeria","2004",4
"11424","Nigeria","2005",4
"11425","Nigeria","2006",4
"11426","Nigeria","2007",4
"11427","Nigeria","2008",4
"11428","Nigeria","2009",4
"11429","Nigeria","2010",4
"11430","Nigeria","2011",4
"11431","Norway","1814",-7
"11432","Norway","1815",-7
"11433","Norway","1816",-7
"11434","Norway","1817",-7
"11435","Norway","1818",-7
"11436","Norway","1819",-7
"11437","Norway","1820",-7
"11438","Norway","1821",-7
"11439","Norway","1822",-7
"11440","Norway","1823",-7
"11441","Norway","1824",-7
"11442","Norway","1825",-7
"11443","Norway","1826",-7
"11444","Norway","1827",-7
"11445","Norway","1828",-7
"11446","Norway","1829",-7
"11447","Norway","1830",-7
"11448","Norway","1831",-7
"11449","Norway","1832",-7
"11450","Norway","1833",-7
"11451","Norway","1834",-7
"11452","Norway","1835",-7
"11453","Norway","1836",-7
"11454","Norway","1837",-7
"11455","Norway","1838",-7
"11456","Norway","1839",-7
"11457","Norway","1840",-7
"11458","Norway","1841",-7
"11459","Norway","1842",-7
"11460","Norway","1843",-7
"11461","Norway","1844",-7
"11462","Norway","1845",-7
"11463","Norway","1846",-7
"11464","Norway","1847",-7
"11465","Norway","1848",-7
"11466","Norway","1849",-7
"11467","Norway","1850",-7
"11468","Norway","1851",-7
"11469","Norway","1852",-7
"11470","Norway","1853",-7
"11471","Norway","1854",-7
"11472","Norway","1855",-7
"11473","Norway","1856",-7
"11474","Norway","1857",-7
"11475","Norway","1858",-7
"11476","Norway","1859",-7
"11477","Norway","1860",-7
"11478","Norway","1861",-7
"11479","Norway","1862",-7
"11480","Norway","1863",-7
"11481","Norway","1864",-7
"11482","Norway","1865",-7
"11483","Norway","1866",-7
"11484","Norway","1867",-7
"11485","Norway","1868",-7
"11486","Norway","1869",-7
"11487","Norway","1870",-7
"11488","Norway","1871",-7
"11489","Norway","1872",-7
"11490","Norway","1873",-4
"11491","Norway","1874",-4
"11492","Norway","1875",-4
"11493","Norway","1876",-4
"11494","Norway","1877",-4
"11495","Norway","1878",-4
"11496","Norway","1879",-4
"11497","Norway","1880",-4
"11498","Norway","1881",-4
"11499","Norway","1882",-4
"11500","Norway","1883",-4
"11501","Norway","1884",-2
"11502","Norway","1885",-2
"11503","Norway","1886",-2
"11504","Norway","1887",-2
"11505","Norway","1888",-2
"11506","Norway","1889",-2
"11507","Norway","1890",-2
"11508","Norway","1891",-2
"11509","Norway","1892",-2
"11510","Norway","1893",-2
"11511","Norway","1894",-2
"11512","Norway","1895",-2
"11513","Norway","1896",-2
"11514","Norway","1897",-2
"11515","Norway","1898",10
"11516","Norway","1899",10
"11517","Norway","1900",10
"11518","Norway","1901",10
"11519","Norway","1902",10
"11520","Norway","1903",10
"11521","Norway","1904",10
"11522","Norway","1905",10
"11523","Norway","1906",10
"11524","Norway","1907",10
"11525","Norway","1908",10
"11526","Norway","1909",10
"11527","Norway","1910",10
"11528","Norway","1911",10
"11529","Norway","1912",10
"11530","Norway","1913",10
"11531","Norway","1914",10
"11532","Norway","1915",10
"11533","Norway","1916",10
"11534","Norway","1917",10
"11535","Norway","1918",10
"11536","Norway","1919",10
"11537","Norway","1920",10
"11538","Norway","1921",10
"11539","Norway","1922",10
"11540","Norway","1923",10
"11541","Norway","1924",10
"11542","Norway","1925",10
"11543","Norway","1926",10
"11544","Norway","1927",10
"11545","Norway","1928",10
"11546","Norway","1929",10
"11547","Norway","1930",10
"11548","Norway","1931",10
"11549","Norway","1932",10
"11550","Norway","1933",10
"11551","Norway","1934",10
"11552","Norway","1935",10
"11553","Norway","1936",10
"11554","Norway","1937",10
"11555","Norway","1938",10
"11556","Norway","1939",10
"11557","Norway","1940",-10
"11558","Norway","1941",-10
"11559","Norway","1942",-10
"11560","Norway","1943",-10
"11561","Norway","1944",-10
"11562","Norway","1945",10
"11563","Norway","1946",10
"11564","Norway","1947",10
"11565","Norway","1948",10
"11566","Norway","1949",10
"11567","Norway","1950",10
"11568","Norway","1951",10
"11569","Norway","1952",10
"11570","Norway","1953",10
"11571","Norway","1954",10
"11572","Norway","1955",10
"11573","Norway","1956",10
"11574","Norway","1957",10
"11575","Norway","1958",10
"11576","Norway","1959",10
"11577","Norway","1960",10
"11578","Norway","1961",10
"11579","Norway","1962",10
"11580","Norway","1963",10
"11581","Norway","1964",10
"11582","Norway","1965",10
"11583","Norway","1966",10
"11584","Norway","1967",10
"11585","Norway","1968",10
"11586","Norway","1969",10
"11587","Norway","1970",10
"11588","Norway","1971",10
"11589","Norway","1972",10
"11590","Norway","1973",10
"11591","Norway","1974",10
"11592","Norway","1975",10
"11593","Norway","1976",10
"11594","Norway","1977",10
"11595","Norway","1978",10
"11596","Norway","1979",10
"11597","Norway","1980",10
"11598","Norway","1981",10
"11599","Norway","1982",10
"11600","Norway","1983",10
"11601","Norway","1984",10
"11602","Norway","1985",10
"11603","Norway","1986",10
"11604","Norway","1987",10
"11605","Norway","1988",10
"11606","Norway","1989",10
"11607","Norway","1990",10
"11608","Norway","1991",10
"11609","Norway","1992",10
"11610","Norway","1993",10
"11611","Norway","1994",10
"11612","Norway","1995",10
"11613","Norway","1996",10
"11614","Norway","1997",10
"11615","Norway","1998",10
"11616","Norway","1999",10
"11617","Norway","2000",10
"11618","Norway","2001",10
"11619","Norway","2002",10
"11620","Norway","2003",10
"11621","Norway","2004",10
"11622","Norway","2005",10
"11623","Norway","2006",10
"11624","Norway","2007",10
"11625","Norway","2008",10
"11626","Norway","2009",10
"11627","Norway","2010",10
"11628","Norway","2011",10
"11629","Oman","1800",-6
"11630","Oman","1801",-6
"11631","Oman","1802",-6
"11632","Oman","1803",-6
"11633","Oman","1804",-6
"11634","Oman","1805",-6
